"","w","n_imperv","n_perv","s_imperv","s_perv","k_sat","per_routed","cmelt","Tb","A1","B1"
"2718",1332.82931917347,0.021,0.014,4.036,9.905,8.29,92.6,1.753,-0.375,0.00961,1.491
"2719",786.008410388604,0.174,0.135,1.725,0.527,9.446,56,3.891,1.451,0.00289,1.17
"2720",954.711002763361,0.018,0.045,0.511,0.392,7.533,74.6,2.078,-0.52,0.00308,1.794
"2721",1037.22858824767,0.14,0.181,1.442,7.077,6.135,23.9,3.008,-2.972,0.00208,2.948
"2722",1051.90579826012,0.186,0.194,2,1.077,7.684,22.8,0.674,0.657,0.00717,2.766
"2723",936.043612193316,0.021,0.161,2.644,3.294,4.976,33.1,0.245,-0.569,0.00678,1.508
"2724",797.421141061932,0.017,0.061,1.502,1.76,1.766,68.6,0.141,2.482,0.00576,1.001
"2725",857.099790591747,0.143,0.18,0.956,3.564,4.873,48.7,3.113,0.061,0.00285,1.62
"2726",1104.01852941141,0.117,0.187,8.701,4.732,7.37,85.8,3.258,0.498,0.00595,2.426
"2727",542.528595309705,0.198,0.152,0.787,7.061,7.794,13,0.59,-2.941,0.00696,2.342
"2728",1158.26413896866,0.153,0.086,6.624,0.598,2.188,2.5,0.772,-0.424,0.00491,1.363
"2729",1331.15493506193,0.074,0.029,9.068,0.453,6.165,34.3,2.966,-2.082,0.00787,1.341
"2730",1027.53289160319,0.018,0.084,5.057,7.622,9.479,33.3,3.167,-2.395,0.00495,1.92
"2731",558.327931445092,0.056,0.031,7.621,5.198,7.771,16.5,3.119,-0.548,0.00031,1.703
"2732",1281.48147091269,0.164,0.021,4.417,3.176,1.869,6.3,1.246,2.192,0.00365,2.354
"2733",563.769244821742,0.035,0.164,7.574,9.999,6.351,52.6,2.582,-0.928,0.00772,1.667
"2734",906.009996309876,0.117,0.067,6.275,0.742,7.576,34.7,3.231,0.87,0.00681,1.701
"2735",1379.30664233863,0.127,0.189,3.208,8.72,7.701,50.6,1.31,-2.933,0.00581,1.54
"2736",1483.07670233771,0.127,0.024,1.776,4.209,8.518,3.9,1.619,-1.74,0.00707,2.85
"2737",1071.9498465769,0.116,0.144,2.411,7.801,5.287,0.3,2.361,2.733,0.00447,2.608
"2738",821.552489185706,0.102,0.17,9.716,8.774,1.152,56.2,0.452,-1.023,0.00771,2.814
"2739",1377.1740605589,0.112,0.148,1.752,1.977,2.719,88.7,3.529,-2.329,0.00906,2.443
"2740",761.045454535633,0.056,0.086,6.772,3.124,3.525,22,2.07,-2.552,0.00976,2.311
"2741",1083.27525644563,0.085,0.026,0.179,3.557,7.311,7.6,3.819,-2.838,0.00684,1.7
"2742",1393.77261698246,0.138,0.086,1.241,7.485,4.377,53.1,3.913,-1.618,0.00245,2.695
"2743",753.638582071289,0.123,0.023,5.439,6.067,5.89,59.7,2.798,-0.416,0.00478,2.796
"2744",1067.10320175625,0.177,0.08,6.134,3.993,6.149,38.5,3.895,-1.78,0.00298,2.954
"2745",1018.50404334255,0.09,0.152,1.157,8.12,7.764,71.3,0.992,2.783,0.00442,2.203
"2746",1231.4591105096,0.125,0.037,5.82,4.482,8.997,82,0.828,1.662,0.00373,2.972
"2747",525.125252548605,0.033,0.093,3.86,6.421,1.678,13.8,0.774,2.559,0.00428,1.64
"2748",607.718141982332,0.181,0.071,0.243,6.377,4.734,43.3,0.98,-1.901,0.00292,1.453
"2749",916.338347829878,0.045,0.183,6.618,4.819,0.528,28.1,3.136,-0.12,0.00269,2.173
"2750",741.84035952203,0.064,0.178,8.138,9.669,9.165,13.7,0.046,0.669,0.00386,1.947
"2751",630.518072517589,0.089,0.052,8.737,4.802,5.452,35.2,2.042,-1.327,0.00971,2.451
"2752",1141.91559096798,0.066,0.023,5.646,6.796,5.136,8.8,2.48,-0.177,0.00445,1.853
"2753",647.153571713716,0.038,0.165,2.52,6.571,8.454,23.3,2.706,-2.655,0.00265,2.646
"2754",773.014456033707,0.096,0.07,4.527,2.383,3.361,39.7,0.639,-1.305,0.00923,1.318
"2755",524.385773809627,0.088,0.064,3.052,3.374,9.333,25.6,0.455,-0.069,0.00552,1.289
"2756",983.851186465472,0.038,0.069,7.11,4.827,7.288,98.5,2.619,0.804,0.00361,1.651
"2757",788.797000655904,0.193,0.177,3.787,0.474,0.706,40.5,1.509,0.584,0.00229,1.587
"2758",700.804696884006,0.094,0.167,1.482,2.117,4.542,79.2,1.805,-0.777,0.0063,1.709
"2759",1148.70636095293,0.108,0.037,9.51,0.746,2.338,29.9,0.662,1.989,0.00941,1.94
"2760",1495.89029978961,0.078,0.107,5.062,4.478,7.072,43.6,3.797,2.306,0.00934,1.987
"2761",1139.83894418925,0.114,0.079,1.737,7.257,9.182,39.7,0.85,-2.402,0.00254,2.488
"2762",966.59880480729,0.014,0.132,0.4,2.986,1.666,24,3.816,-2.87,0.00892,2.822
"2763",1177.987763891,0.063,0.062,7.79,8.571,4.383,31.5,0.937,2.809,0.00721,1.748
"2764",970.034501515329,0.053,0.12,7.231,2.285,8.323,47.5,2.495,1.541,0.00081,1.269
"2765",835.968334926292,0.111,0.12,2.998,2.557,5.335,39.4,1.717,1.384,0.00528,2.556
"2766",849.191576009616,0.12,0.014,7.948,9.194,9.259,22.5,1.728,1.827,0.00902,1.111
"2767",754.515483509749,0.062,0.129,5.592,5.559,2.525,39.4,1.819,-0.131,0.0039,2.772
"2768",892.397382529452,0.038,0.156,8.465,1.095,2.119,70.7,0.882,0.605,0.00773,2.925
"2769",1222.74335287511,0.179,0.102,0.479,4.438,8.121,96.3,1.877,-2.561,0.00264,1.991
"2770",531.316491542384,0.018,0.139,3.392,6.344,8.412,74.5,2.658,-0.266,0.00062,1.094
"2771",756.56885234639,0.131,0.132,6.938,3.658,4.436,72.3,1.916,-0.21,0.00571,1.097
"2772",1401.74377942458,0.181,0.074,4.582,2.735,4.941,7.1,0.387,1.617,0.00026,2.295
"2773",536.427997518331,0.119,0.056,9.715,7.13,1.194,19.1,2.343,0.154,0.0088,2.435
"2774",1226.90325928852,0.085,0.144,6.163,8.375,0.184,36.5,1.381,2.704,0.00352,2.29
"2775",680.637292563915,0.196,0.171,3.179,4.456,9.196,54.2,2.24,-2.7,0.00394,1.843
"2776",943.556136684492,0.161,0.069,3.018,5.763,3.846,24.8,1.842,-0.945,0.00146,1.464
"2777",1118.19537216797,0.168,0.081,7.112,2.626,5.028,60.8,2.069,-0.178,0.00687,2.424
"2778",735.238922759891,0.099,0.041,3.338,6.241,6.788,82.8,0.532,1.134,0.00238,2.969
"2779",1154.5818822924,0.053,0.024,1.52,6.182,5.572,65.3,0.751,-0.784,0.00687,1.269
"2780",1014.28882079199,0.093,0.085,5.542,5.646,9.353,96.3,1.622,-2.793,0.0094,2.666
"2781",1242.00170021504,0.069,0.162,6.484,3.392,3.398,17,0.342,2.074,0.00033,2.14
"2782",635.414029937238,0.073,0.126,3.44,1.359,3.081,37.2,1.531,2.303,0.0051,1.768
"2783",888.335447059944,0.055,0.031,0.01,5.358,7.635,81,0.08,1.193,0.00405,1.59
"2784",1166.75837687217,0.096,0.051,5.2,1.449,4.05,81.2,1.13,2.525,0.00118,2.438
"2785",1327.5812943466,0.04,0.12,8.471,9.5,3.003,78.5,2.934,-1.054,0.00151,1.338
"2786",528.857927303761,0.117,0.183,1.322,0.338,0.346,38.4,0.72,-0.869,0.00602,1.965
"2787",715.714532416314,0.176,0.091,1.361,5.644,8.758,29.7,2.898,0.206,0.00447,2.37
"2788",694.072941085324,0.068,0.057,9.522,1.482,9.597,16.3,3.425,1.182,0.00395,2.42
"2789",1312.89973529056,0.018,0.034,6.307,3.386,1.194,72.5,3.17,1.089,0.00302,2.637
"2790",938.502731733024,0.147,0.034,3.762,4.811,9.93,23.4,3.26,2.21,0.00883,2.588
"2791",531.947669573128,0.05,0.07,1.513,3.265,3.995,44.2,0.386,-0.719,0.00644,2.165
"2792",987.46851994656,0.029,0.03,6.303,5.74,0.391,80.8,3.249,-2.264,0.00258,2.668
"2793",1202.78648915701,0.138,0.077,0.763,0.892,9.977,46.6,1.729,-0.856,0.00279,1.147
"2794",604.200544767082,0.185,0.19,3.665,1.716,8.366,70.2,1.933,1.146,0.00856,2.745
"2795",1447.80638790689,0.161,0.064,6.525,1.004,1.472,27.3,1.492,0.963,0.00813,1.439
"2796",891.668198164552,0.044,0.176,9.225,0.664,4.171,53.5,2.034,1.77,0.00708,2.474
"2797",509.118397254497,0.108,0.187,3.575,0.578,1.464,14.1,0.206,1.432,0.0084,1.024
"2798",1255.40610193275,0.082,0.026,0.276,1.206,0.11,91.6,2.818,-2.381,0.00353,2.142
"2799",1144.41856089979,0.092,0.143,3.517,3.132,1.587,44.3,0.791,1.298,0.00183,1.661
"2800",844.710179371759,0.039,0.105,5.862,0.403,2.887,87.9,3.547,-0.949,0.00144,1.194
"2801",1292.58912964724,0.015,0.137,2.991,3.862,0.901,20.9,2.78,0.337,0.00678,2.538
"2802",932.735666865483,0.031,0.019,1.25,2.685,1.625,30.1,3.654,-2.378,0.00092,2.254
"2803",1259.01843002066,0.124,0.163,8.067,3.389,1.951,50.3,0.753,-1.681,0.00233,1.484
"2804",1146.98310964741,0.041,0.171,7.518,9.225,8.201,46.8,2.557,1.654,0.00948,2.62
"2805",714.630586560816,0.194,0.038,6.945,6.484,2.901,82.1,1.825,-0.35,0.00849,2.938
"2806",927.763095591217,0.183,0.061,9.897,7.793,5.942,36.4,0.084,2.598,0.00023,2.677
"2807",912.408103235066,0.129,0.064,7.658,6.933,2.725,58,2.037,1.255,0.00657,1.346
"2808",1301.46682681516,0.135,0.153,0.209,9.664,0.032,93,1.408,-1.643,0.0061,1.063
"2809",893.323466647416,0.131,0.068,1.321,5.079,7.249,34.4,3.47,2.955,0.00463,1.769
"2810",519.677571719512,0.078,0.055,1.714,0.727,6.333,32.7,0.717,1.091,0.00173,1.042
"2811",888.527662726119,0.186,0.148,2.033,2.283,8.023,49.4,2.534,-0.885,0.0064,2.938
"2812",941.824392648414,0.2,0.05,6.727,2.006,2.438,79.3,0.342,-1.791,0.00079,2.642
"2813",845.037335297093,0.116,0.112,4.502,1.361,4.977,91.3,2.51,2.134,0.0071,1.832
"2814",1113.84207895026,0.12,0.096,3.751,4.752,7.921,84.4,1.835,2.603,0.00765,2.128
"2815",1122.46612063609,0.097,0.053,9.891,3.753,1.554,16.2,0.3,1.663,0.00498,1.811
"2816",1057.2997671552,0.182,0.162,4.39,1.674,5.169,75.1,1.329,0.967,0.00141,1.878
"2817",783.518495038152,0.165,0.033,6.496,1.137,5.543,64,0.375,1.548,0.00618,2.303
"2818",1275.11429158039,0.112,0.072,9.177,6.554,0.994,1.8,2.301,2.845,0.00655,2.081
"2819",1151.24296746217,0.029,0.012,6.899,4.965,3.198,71.2,2.696,-0.537,0.00783,1.651
"2820",1129.70122857951,0.185,0.032,1.267,6.771,3.89,77.6,2.592,-1.795,0.004,1.506
"2821",716.959290206432,0.054,0.134,3.385,8.705,3.897,10.2,1.778,2.945,0.00533,2.023
"2822",1391.77237916738,0.024,0.175,9.879,4.318,0.437,4.5,0.657,2.597,0.00181,2.886
"2823",1077.61927857064,0.127,0.161,3.952,0.364,8.364,18,2.274,2.084,0.00643,1.75
"2824",893.08727812022,0.144,0.142,1.93,1.645,9.197,34.7,2.877,2.662,0.00154,2.626
"2825",566.551266936585,0.033,0.128,0.577,7.498,9.18,13.4,1.758,-0.473,0.0021,1.281
"2826",1285.79817269929,0.18,0.139,1.661,6.312,2.212,14.9,0.647,0.221,0.00266,1.488
"2827",1112.37365938723,0.136,0.185,9.347,0.077,9.686,30.2,1.07,0.994,0.00634,2.908
"2828",899.41912679933,0.115,0.146,3.403,3.135,9.942,69.7,2.8,-1.753,0.00624,2.856
"2829",1053.7968322169,0.097,0.196,9.513,2.185,9.041,22,1.854,0.868,0.00302,1.839
"2830",555.301314452663,0.095,0.059,7.735,6.614,3.335,29.5,1.982,-0.106,0.00782,2.498
"2831",1381.08210638165,0.126,0.185,1.461,7.568,6.512,32.2,1.218,-0.628,0.00227,1.167
"2832",1159.94830196723,0.087,0.162,4.537,1.328,8.04,92.1,0.634,2.338,0.00028,1.301
"2833",1355.55872018449,0.013,0.034,1.391,3.68,0.586,53.6,0.118,-0.135,0.00767,2.014
"2834",802.296285750344,0.193,0.091,6.926,5.152,2.023,82.5,3.209,1.787,0.0015,1.766
"2835",777.580130379647,0.082,0.127,7.43,9.287,0.159,37.7,3.624,2.457,0.00631,2.822
"2836",1256.40926905908,0.119,0.198,6.929,9.706,9.983,93.4,2.031,0.173,0.00247,1.317
"2837",809.511960949749,0.139,0.012,3.294,1.006,8.25,89.7,1.44,-2.868,0.00342,1.985
"2838",1231.99161444791,0.086,0.163,5.791,6.896,5.914,78.7,1.121,-2.81,0.00559,2.665
"2839",882.851566188037,0.026,0.025,4.869,4.511,1.466,4.3,3.297,-1.595,0.00858,2.152
"2840",756.139221368358,0.187,0.143,9.309,9.651,7.17,68.2,2.823,1.332,0.00103,2.893
"2841",1324.44571331143,0.02,0.015,2.619,1.686,6.35,41.4,1.507,-0.232,0.00073,1.081
"2842",874.417037470266,0.01,0.034,2.772,6.446,7.711,48.7,2.015,0.709,0.00256,1.222
"2843",915.655372198671,0.165,0.142,9.756,4.284,3.156,19.4,0.207,-0.244,0.00865,2.335
"2844",908.371291821823,0.165,0.02,7.111,2.718,7.166,39.2,2.319,-2.147,0.00504,1.936
"2845",1078.52128869854,0.061,0.177,7.307,8.401,3.713,83.3,0.088,-1.881,0.0065,1.36
"2846",1410.08963854983,0.116,0.108,0.059,4.539,1.106,42.7,2.598,-2.937,0.00272,1.272
"2847",1174.18907233514,0.093,0.069,4.94,6.254,3.606,13.4,1.397,0.288,0.00102,1.379
"2848",731.593237956986,0.11,0.054,7.515,7.576,4.429,45.9,3.805,-1.479,0.00266,1.744
"2849",1415.74872960337,0.149,0.079,5.65,7.905,8.341,16.5,0.201,-2.084,0.00705,1.807
"2850",1032.99219510518,0.102,0.048,8.414,5.419,2.713,64,1.719,0.411,0.00066,2.094
"2851",1341.09319373965,0.041,0.091,5.026,3.22,3.39,2.9,0.187,1.997,0.00661,1.315
"2852",577.856678515673,0.029,0.075,9.029,5.509,5.568,93.6,1.776,-1.582,0.00438,1.677
"2853",1146.15394594148,0.164,0.154,4.821,7.08,0.014,16.7,2.138,1.011,0.00396,1.821
"2854",545.207163551822,0.095,0.164,7.304,4.286,0.532,72.7,3.821,2.982,0.00928,2.852
"2855",1345.84000846371,0.113,0.014,4.815,2.084,4.446,76.3,3.39,-0.985,0.00968,1.033
"2856",827.260377118364,0.098,0.019,9.367,6.934,7.059,28.9,2.237,-2.428,0.00747,2.473
"2857",1321.81589957327,0.014,0.141,8.693,7.859,3.179,44.2,3.701,-0.595,0.00222,2.308
"2858",1097.21356746741,0.162,0.092,0.049,6.199,9.469,86.3,2.592,2.254,0.00613,1.327
"2859",1022.05582940951,0.129,0.067,1.02,4.603,8.954,75.4,0.584,2.232,0.00697,1.607
"2860",556.873671710491,0.17,0.036,6.907,6.776,4.402,94.8,2.216,1.838,0.00372,1.163
"2861",1148.78120692447,0.017,0.155,8.028,0.414,5.488,55.7,2.13,2.379,0.00708,1.357
"2862",783.579702721909,0.072,0.085,8.721,6.026,8.347,61.1,3.925,-2.728,0.00916,1.682
"2863",683.155332459137,0.07,0.014,9.505,9.124,4.732,6.5,1.961,1.089,0.00146,1.811
"2864",1088.20783277042,0.075,0.081,6.234,7.393,4.269,9.4,1.948,-0.019,0.00442,2.445
"2865",1340.25102527812,0.047,0.175,0.548,7.166,4.769,67.4,2.741,0.497,0.00686,2.904
"2866",714.309418806806,0.175,0.022,8.786,7.505,7.042,57.7,2.98,-2.961,0.00992,1.732
"2867",726.306486874819,0.019,0.067,6.513,9.589,8.451,56.9,3.464,0.05,0.00854,2.763
"2868",948.863417375833,0.032,0.146,5.786,1.672,6.324,61.8,3.981,1.983,0.00343,2.625
"2869",787.072848295793,0.142,0.176,0.268,2.34,9.418,77.4,2.213,-0.733,0.00295,2.258
"2870",727.711300598457,0.121,0.107,3.88,8.868,0.79,41,3.636,-2.454,0.00287,2.094
"2871",589.000566164032,0.15,0.013,4.361,5.664,1.921,92.2,1.89,-0.243,0.00896,1.879
"2872",522.652148734778,0.077,0.021,9.38,3.328,0.924,57.4,3.447,2.524,0.00658,2.4
"2873",740.282652666792,0.059,0.199,2.632,7.762,8.918,3.4,1.484,1.453,0.00774,2.026
"2874",736.24751274474,0.058,0.147,8.502,8.736,5.388,48.9,0.591,-1.114,0.0094,1.074
"2875",607.330590719357,0.176,0.144,5.912,4.284,1.487,0.8,1.97,1.701,0.00748,1.792
"2876",1225.94742197543,0.029,0.047,4.041,3.943,5.289,68.4,1.849,2.515,0.00135,2.994
"2877",1278.95378600806,0.059,0.061,0.598,9.188,7.865,68.2,3.055,-2.76,0.00025,2.505
"2878",661.755237262696,0.064,0.07,5.009,9.01,9.19,75,1.47,0.066,0.00634,1.18
"2879",1225.46175867319,0.135,0.159,2.021,3.69,3.667,87,3.956,-2.79,0.00134,2.645
"2880",1247.60067975149,0.126,0.154,8.872,6.174,5.944,89.9,2.122,-0.704,0.0025,1.653
"2881",675.108263967559,0.095,0.064,5.911,4.451,5.71,40.3,2.306,2.254,0.00617,2.946
"2882",735.530011355877,0.069,0.108,4.331,2.862,3.691,76.2,3.826,2.802,0.00434,2.871
"2883",713.60854501836,0.018,0.178,5.118,5.863,0.962,90.7,2.073,-2.745,0.00567,2.158
"2884",1468.31713849679,0.067,0.066,5.16,1.252,5.798,32.7,1.256,-2.58,0.00669,1.625
"2885",1002.88736307994,0.097,0.142,6.134,1.992,5.556,18.3,3.69,-0.01,0.00351,1.958
"2886",1310.49227411859,0.165,0.06,8.698,7.314,1.191,36.5,2.913,2.768,0.00989,1.719
"2887",1093.93535368145,0.067,0.044,6.239,2.14,5.95,13.6,0.226,2.118,0.0067,1.858
"2888",912.869084626436,0.096,0.104,9.966,8.653,0.889,7.6,0.704,-0.847,0.00602,2.136
"2889",1128.70823033154,0.011,0.082,8.101,4.173,5.679,72.5,0.232,-0.497,0.00923,1.702
"2890",1492.13414569385,0.138,0.01,5.265,9.345,8.104,12.6,1.009,2.168,0.00088,1.686
"2891",1314.23158338293,0.19,0.097,4.326,5.728,5.229,70.8,2.855,-0.724,0.00303,1.549
"2892",1028.43418857083,0.03,0.125,8.442,8.844,6.822,67.2,2.773,-0.529,0.00606,2.269
"2893",1320.15719194897,0.158,0.105,4.219,1.391,3.162,43.5,1.179,1.833,0.00082,1.215
"2894",728.009747108445,0.072,0.13,7.155,3.138,6.91,27.2,1.547,-2.085,0.00324,1.372
"2895",784.186530858278,0.013,0.124,3.19,8.371,5.559,49.9,0.157,2.039,0.00877,1.32
"2896",1099.7954052873,0.116,0.073,3.423,2.851,6.368,45,1.607,0.951,0.00691,1.235
"2897",1230.25053623132,0.096,0.125,3.413,0.47,7.118,97.9,2.709,1.83,0.00282,2.149
"2898",946.214590221643,0.148,0.174,0.067,4.307,6.053,93.3,1.813,0.772,0.00851,1.157
"2899",702.938542235643,0.09,0.07,4.014,9.341,6.308,63.6,3.166,-2.35,0.00154,1.015
"2900",1149.06752551906,0.128,0.154,1.655,5.461,5.487,25.7,2.31,2.129,0.00638,1.972
"2901",1198.36021726951,0.118,0.143,4.818,2.943,4.468,51,1.891,2.24,0.00411,1.451
"2902",1130.3999745287,0.198,0.174,8.888,4.851,0.954,52.9,2.666,-1.609,0.00358,2.324
"2903",522.983921691775,0.023,0.121,9.183,2.309,8.987,71.2,0.123,-0.031,0.00643,2.188
"2904",1030.98262101412,0.166,0.12,9.93,9.435,9.996,55.7,3.049,-0.044,0.00883,2.302
"2905",629.270389676094,0.03,0.162,2.335,8.831,3.359,31.9,2.56,-1.476,0.00853,2.893
"2906",549.490211298689,0.12,0.16,0.594,5.234,2.266,8.2,0.794,-0.725,0.00362,2.992
"2907",1380.31076430343,0.047,0.142,9.949,3.968,9.654,41.7,2.853,-2.312,0.00215,2.898
"2908",642.649566056207,0.199,0.187,1.708,0.2,7.047,41.4,1.498,-2.252,0.00641,1.662
"2909",720.554735511541,0.146,0.046,6.685,5.709,6.369,85.9,0.764,1.879,0.00274,1.61
"2910",1225.60424427502,0.199,0.156,0.639,8.925,1.624,44.2,2.758,2.334,0.00791,2.026
"2911",1150.93068289571,0.01,0.034,2.42,7.46,0.543,54.8,0.357,1.794,0.00179,2.54
"2912",756.929279305041,0.051,0.151,0.95,4.264,3.007,86.6,0.851,-2.541,0.0098,2.939
"2913",1286.65951197036,0.139,0.06,4.646,2.45,5.237,17,3.779,0.56,0.0062,1
"2914",1106.74460977316,0.091,0.11,8.474,4.015,6.882,87.1,3.215,-2.516,0.00627,2.08
"2915",1290.80409603193,0.197,0.042,3.585,7.205,3.531,0.7,0.546,-1.396,0.00345,1.273
"2916",1049.57200493664,0.092,0.188,5.743,1.947,2.213,29.8,0.682,-2.463,0.00829,2.276
"2917",661.970051238313,0.067,0.159,5.167,9.583,2.059,43.3,2.394,-1.135,0.00982,1.733
"2918",1235.73653283529,0.038,0.08,6.96,4.368,3.342,57.2,2.304,2.368,0.00203,2.562
"2919",735.364345833659,0.06,0.098,7.699,6.11,6.064,74.4,0.228,-1.663,0.00658,2.739
"2920",851.339446846396,0.173,0.04,4.736,1.15,6.405,31.6,2.837,1.433,0.00779,2.693
"2921",1369.50115999207,0.071,0.055,6.823,5.318,6.718,60.8,1.598,1.939,0.00766,1.742
"2922",1435.1530438289,0.048,0.055,8.526,9.64,6.8,39,2.079,2.94,0.00574,1.253
"2923",1067.05361022614,0.124,0.102,7.967,3.064,5.928,78.9,0.472,0.11,0.00755,1.776
"2924",1309.67798922211,0.083,0.177,3.094,4.206,9.958,33.1,3.162,2.269,0.0055,1.261
"2925",808.569252490997,0.061,0.155,8.516,9.447,7.98,14.2,0.616,-1.178,0.00834,2.747
"2926",1024.12871317938,0.021,0.132,1.555,0.727,5.485,2.7,1.511,-0.867,0.00457,1.658
"2927",609.037753194571,0.072,0.108,4.886,0.918,8.665,24.2,3.842,1.696,0.00968,2.909
"2928",1182.33905732632,0.077,0.167,1.271,6.242,7.094,30.2,2.055,-2.096,0.00492,2.85
"2929",770.275515737012,0.031,0.075,6.491,6.862,6.422,82,0.411,-1.379,0.00546,1.485
"2930",1120.19109353423,0.181,0.14,7.588,2.045,8.821,73.1,1.653,-0.798,0.00777,2.002
"2931",881.877825362608,0.016,0.018,2.767,7.093,4.66,63.1,3.072,-1.881,0.00847,2.49
"2932",1111.11798579805,0.19,0.192,0.241,6.73,3.838,75.1,0.139,-1.296,0.0016,1.788
"2933",1404.91537284106,0.035,0.021,3.401,9.674,0.254,5.3,0.716,-0.859,0.00058,2.647
"2934",882.427760399878,0.071,0.068,5.664,4.728,1.179,42.5,0.461,2.039,0.00356,2.018
"2935",1406.62221191451,0.073,0.07,7.81,7.128,3.166,40.8,0.746,-0.254,0.0039,1.126
"2936",1412.731455639,0.177,0.128,2.262,6.13,1.619,92.5,2.239,0.845,0.00547,1.401
"2937",1190.11017424054,0.02,0.063,4.096,3.392,5.282,3.2,1.487,0.782,0.00094,2.831
"2938",934.199411189184,0.102,0.024,8.435,2.732,0.981,21.7,0.195,0.078,0.00866,1.869
"2939",1059.38453227282,0.015,0.195,3.452,0.777,9.008,96.1,3.296,-2.918,0.00891,2.061
"2940",983.359478646889,0.164,0.074,6.214,1.356,8.164,31.1,1.976,2.247,0.00358,2.72
"2941",862.54008137621,0.154,0.184,9.124,2.453,2.177,33.7,0.124,-1.585,0.00845,2.149
"2942",821.310333209112,0.134,0.034,3.542,5.244,9.821,62.7,0.182,0.533,0.0058,1.278
"2943",635.892137652263,0.156,0.159,0.522,6.221,4.892,26.2,1.61,-2.25,0.002,1.135
"2944",818.952446104959,0.184,0.196,2.846,6.004,3.178,19.4,2.442,0.819,0.00101,1.477
"2945",1292.93390270323,0.085,0.141,4.305,7.572,4.848,28,0.789,-1.608,0.00662,1.24
"2946",1458.15197844058,0.058,0.066,7.231,2.808,5.325,37.4,2.635,0.761,0.00181,1.096
"2947",1479.94758584537,0.02,0.011,6.086,7.034,7.621,62.6,3.543,-0.271,0.00227,1.712
"2948",1177.10539512336,0.198,0.121,8.621,8.738,6.111,77.4,3.827,1.869,0.0028,1.284
"2949",912.835040129721,0.117,0.058,0.102,9.547,8.547,58.3,3.293,-0.571,0.00633,1.105
"2950",513.38164252229,0.055,0.065,2.283,9.29,2.104,5.4,1.463,-0.957,0.00811,1.269
"2951",697.632511379197,0.197,0.155,0.406,9.164,7.733,94.6,0.071,2.384,0.00335,1.497
"2952",779.534516623244,0.106,0.11,4.985,4.357,2.989,72.2,1.822,2.842,0.00525,1.635
"2953",716.442110016942,0.084,0.135,5.614,4.106,6.793,64.5,1.293,1.99,0.00904,2.863
"2954",606.597185367718,0.083,0.187,2.715,1.296,7.622,38.6,3.415,-1.972,0.0044,1.924
"2955",874.971645651385,0.135,0.03,0.319,0.915,8.12,54,1.453,-0.314,0.00272,1.313
"2956",1036.093541421,0.145,0.186,4.414,8.427,1.741,29.4,1.675,-1.665,0.008,1.363
"2957",932.896144688129,0.047,0.052,8.122,2.627,8.641,94.3,0.245,-2.784,0.00714,1.625
"2958",813.656384823844,0.194,0.103,5.621,3.497,1.998,23.7,2.395,-0.984,0.00668,2.368
"2959",591.409403365105,0.085,0.095,8.273,2.478,3.048,98.4,3.906,1.561,0.00283,1.604
"2960",1138.0645041354,0.171,0.085,7.573,3.856,9.018,82.4,0.389,-2.869,0.00315,2.754
"2961",1200.8460436482,0.013,0.01,3.531,1.492,9.354,5,3.8,0.713,0.00249,1.22
"2962",1087.20992296003,0.095,0.124,2.724,3.71,3.071,92.4,0.253,-0.926,0.00822,2.494
"2963",798.696595011279,0.19,0.175,9.622,2.067,5.914,2.3,2.705,-2.37,0.001,1.662
"2964",628.611567895859,0.131,0.105,6.591,8.439,0.66,70.9,1.568,1.961,0.00252,1.723
"2965",1265.27851587161,0.073,0.058,8.062,4.604,1.261,91.3,1.174,-2.908,0.00587,1.91
"2966",1395.28148784302,0.057,0.19,1.272,8.226,7.827,68.7,3.783,-1.659,0.00473,2.943
"2967",1471.77286306396,0.173,0.188,1.602,2.946,4.939,27.7,0.806,-1.912,0.00871,1.061
"2968",1475.44345725328,0.125,0.039,2.756,9.945,6.784,94.1,1.414,-2.485,0.00375,2.675
"2969",663.709653774276,0.172,0.02,5.602,0.006,9.207,93.2,0.505,-2.67,0.00845,1.823
"2970",964.839054271579,0.183,0.124,4.658,6.925,4.338,0.8,2.675,-2.429,0.00377,2.079
"2971",1408.92005153,0.103,0.086,5.387,6.036,7.845,0.5,1.934,2.626,0.00284,2.926
"2972",1370.8558739163,0.114,0.102,9.811,8.542,5.976,27.8,2.856,2.114,0.00448,1.242
"2973",574.305794201791,0.134,0.101,7.781,2.176,8.324,94,1.604,2.026,0.00074,1.479
"2974",1083.58448045328,0.129,0.067,6.036,0.978,3.04,10.3,1.228,2.898,0.00389,1.151
"2975",1310.88108359836,0.078,0.023,7.398,5.981,8.589,13.8,2.008,0.697,0.0039,1.241
"2976",537.213137838989,0.171,0.191,8.268,4.764,3.998,78.6,0.242,-0.068,0.00892,1.507
"2977",784.420183394104,0.18,0.186,1.787,7.853,6.52,55.8,3.199,-2.751,0.00934,2.203
"2978",1257.16276513413,0.044,0.066,3.694,6.351,7.858,87.4,3.867,-2.605,0.00477,2.273
"2979",907.728469697759,0.166,0.031,0.29,8.612,3.58,43,0.344,1.867,0.00105,2.067
"2980",563.989461166784,0.16,0.113,0.519,6.008,2.535,18.6,1.102,1.666,0.00078,1.37
"2981",1194.36055026017,0.079,0.132,6.88,0.063,0.286,14.7,3.008,2.642,0.00486,2.589
